sudut,kecepatan,delta_sudut_puncak,label
80.87007779949678,-70.83147918184385,3.227471664556745,normal
78.25033534630606,25.03692626953125,6.33739040024912,fall
4.260560806844282,-30.51704406738281,2.1062559651575583,normal
9.076895235304589,16.67737641050091,0.9646458147548662,normal
68.09824460551033,38.03306579589844,4.672878618919157,fall
21.18461726029996,1.1094655948807444,5.971416466511721,normal
88.44478364639966,219.1571044921875,8.29161096419827,fall
88.48497875134554,-215.0283050537109,12.404824644320705,fall
3.867850109407384,425.9532165527344,5.782517744399332,fall
3.5875595336378527,-15.260467529296877,1.0089741066543274,normal
1.6329480888285708,7.4631500244140625,0.9392588351035857,normal
0.3156044289898658,-9.710540771484377,2.058179686298101,normal
84.4962671297597,-79.45449829101562,56.96384603609644,fall
53.09206696166226,-40.95726013183594,4.659345377714004,fall
6.1979412322156735,-35.538368225097656,4.222204531224987,normal
27.836460339968568,253.83987345926272,3.612480571979578,normal
2.807650998916981,-23.145103454589844,2.8363558978082346,normal
2.724069445746314,-0.0329642104083574,0.9993430732799792,normal
1.6091781813944428,-44.47734832763672,1.1791484910506829,normal
0.1453971482847848,12.810173034667969,1.5172557398912938,normal
17.955298917737856,55.3289794921875,8.362749014013891,normal
55.30324975147124,235.3466033935547,11.326634477622292,fall
75.28985843756715,347.3442077636719,8.605457471693697,fall
57.144205423707085,-40.19805908203125,4.319885329244123,fall
30.22142748141497,-71.20916108656796,9.471575789495546,normal
82.37149746001445,52.12715148925781,12.404824644320705,fall
28.67454852578805,19.16244506835937,62.019929456871694,normal
43.64990797439863,-169.67784281126004,5.971416466511721,normal
72.12726000437064,-240.21446228027344,25.46107057549876,fall
87.45502136245443,-44.68981141557548,1.163454168564115,normal
2.0850010145957008,18.74187469482422,3.177285685005355,normal
82.64649175788105,19.89692687988281,81.15073438437585,fall
80.30517432581738,86.96365356445312,10.980983693836734,fall
86.06220576577239,33.302764892578125,2.085632004551641,fall
3.375325779404799,-15.924612723461106,0.5811669411444211,normal
1.7250851846872466,42.58380889892578,1.4792112415776344,normal
77.4414026997626,69.67094421386719,20.90493668751464,fall
3.24557184169352,-36.81026458740234,1.1736170916004989,normal
23.364922994712938,50.202369689941406,5.592984754986055,normal
45.51071887514787,-61.96492199186198,2.3148170208276966,normal
77.33453452522137,198.603515625,8.720257569215534,normal
10.636620752262006,13.371505737304688,3.387899840320147,normal
1.843417736568353,-22.743873596191406,0.9392588351035857,normal
86.168151574954,2.4698638916015625,6.704089964898401,fall
0.729582748874998,38.58386993408203,1.8790371609603491,normal
23.30478032399113,-346.951163946454,6.73077817741402,normal
77.0910162311557,-29.14306640625,15.98611265857184,fall
89.86593853455797,148.1421661376953,11.326634477622292,fall
85.44982672495118,-27.82905578613281,56.96384603609644,fall
3.543697922957225,3.757562975457535,7.554301139492004,normal
26.084970644608628,-108.69461059570312,87.00292613304994,normal
20.282607027626508,33.34395832362677,5.051175371605154,normal
16.437617218372694,124.45541381835938,3.822549711520555,normal
89.70442928929774,-12.674558744852138,0.7709555956279672,normal
71.12133885797286,244.7474670410156,5.753365323112689,fall
80.59369894355274,17.294481258182834,7.212661483535911,normal
2.450851399329385,16.613616943359375,0.5645136160008875,normal
5.327646341784437,54.5962142944336,1.0540975901458034,normal
9.23959411180645,151.3751220703125,10.3025293651428,normal
16.75703234585689,272.07000732421875,2.469985729692312,normal
46.98882018734583,288.4723663330078,54.531127701934345,fall
1.8840476715699264,72.19334939456515,1.643019657086933,normal
89.23753386732037,26.19931310528016,2.6510823084528568,normal
6.553079703494648,-7.830865730959311,0.7918601259977338,normal
3.076481962578153,-14.232215881347656,2.556856787639002,normal
85.338219258104,92.552490234375,10.980983693836734,fall
12.67461223578112,241.52847290039065,1.7616968013234668,fall
58.98779930673779,-207.31613159179688,69.46927255994777,fall
78.97920294759008,103.2180573176539,6.31509806553909,normal
0.1802111804255226,4.30572509765625,1.4384947267276198,normal
56.176471126995416,-78.56220245361328,13.492052529945916,normal
1.8948000255505464,-10.909767150878906,1.6689210437718112,normal
75.78233514476844,390.1190185546875,17.07236949069349,fall
8.918063215079878,-5.169639587402344,1.881132889427872,normal
71.64494880801294,104.04225792942572,4.869507263324877,normal
19.538384020128294,-149.97971703448766,3.534126580799505,normal
7.319627701343525,16.05308194915419,2.70828898019814,normal
72.07009979859397,109.16061401367188,7.443565969485604,fall
66.105622686967,81.97517395019531,6.528399632310851,fall
63.02652907415177,277.9119873046875,13.660132652545087,fall
5.506765245637669,74.07600402832031,3.8985122770767138,normal
1.4740934922901945,0.939788818359375,0.2629533656912366,normal
14.435468277869871,247.8519058227539,2.7116985573533565,fall
87.03039864119418,1.9271136800414497,0.2391822478986398,normal
83.07619502353765,-45.752192794712535,5.72496186829197,normal
2.5727347422227704,3.77197265625,1.5484498396387845,normal
78.74007127189834,216.4031982421875,53.13386748577328,fall
79.62272202855203,386.1078643798828,15.98611265857184,fall
81.4557480469828,-19.92044763017535,2.3765300870840065,normal
81.31270469741415,473.360595703125,6.105657713347583,fall
79.77917681733928,151.55662536621094,7.846472735702346,fall
20.92765247033068,247.6223373413086,5.053523303941105,fall
80.6118383122757,-75.73150634765625,10.980983693836734,fall
3.0406456437936544,47.46139526367188,2.048110465818001,normal
0.4669652072106015,-23.92467498779297,1.5419265595745832,normal
86.4274644723918,13.705234361337263,0.8619307817546371,normal
33.43249892120425,-256.85938116699947,14.19041823397415,normal
4.904662062651291,-81.24229431152344,1.141271698565028,normal
4.226169479522562,16.348342895507812,62.51820924790484,normal
3.9732945029651017,-5.432281494140625,1.7817807953573643,normal
86.67565386283287,420.3007507324219,14.196964144007056,fall
14.793349940325989,-225.84326618742787,9.978827157000277,normal
5.589911622274029,-10.946273803710938,2.71161105561397,normal
67.01079438654006,223.61297607421875,27.601792611475915,fall
2.2951617694908766,-2.8704044049332897,0.9777090323522062,normal
12.88940940721002,45.76560974121094,1.876112549008166,normal
68.54223882344716,33.273468017578125,13.66648291794803,normal
84.58844923979261,-19.34555053710937,4.410392354369776,fall
0.1196273317242762,-59.16526794433594,3.0307970793104038,normal
1.770133022163331,25.62297821044922,3.7017664722505135,normal
5.386051958525445,0.0,0.0,normal
0.0964830193607186,-52.668113708496094,1.5419265595745832,normal
2.018597493914752,-22.384185791015625,0.8458375273869532,normal
89.61382015656775,-7.832256705467007,1.347249133338977,normal
9.275380686474117,22.937278747558597,2.254761726385386,normal
73.71197016459138,-220.33699791830765,3.6851292744195945,normal
1.642163231685333,27.10121154785156,75.69505380881779,normal
78.80298028077458,-17.08138147201447,0.2385868446100971,normal
4.416546505758332,-48.68419647216797,2.9573117447359736,normal
5.240145575440248,-79.43292617797852,66.98046843169796,normal
76.36429994582338,112.44140625,5.87118195251319,fall
20.950556252153763,61.440276313883885,4.402141888633746,normal
1.668905006323277,-5.768280029296875,0.6478941040683655,normal
60.227485922619614,269.7889709472656,6.283606398139348,fall
82.14997667673373,31.027677929310983,2.7436022279165826,normal
89.42972567528524,-70.22963647569375,0.6199342485366515,normal
0.3379145571443629,41.11392974853516,1.886906459659176,normal
82.68346133228442,-23.327865600585938,10.980983693836734,fall
89.4594188167946,190.68626403808597,10.980983693836734,fall
72.41332230142297,341.48231506347656,15.98611265857184,fall
28.551156145765905,-147.10922241210938,6.396554207074789,normal
48.45669574661244,40.01157123725204,1.6713211232490863,normal
66.48426627947761,60.99220275878906,7.770959819671454,normal
47.611728419090966,56.742095947265625,5.592984754986055,normal
12.105432768349107,-59.945068359375,8.722879059094815,normal
79.11841416965625,167.26181030273438,7.443565969485604,fall
17.109531955260575,469.1221618652344,5.973168089635336,fall
89.99798047689552,133.62281799316406,12.404824644320705,fall
5.249687781376659,-15.788636847420982,2.9093824691685217,normal
25.144580347230416,-56.51561737060547,18.81486926331424,normal
20.531440301454666,6.974510872565441,2.1316881730720336,normal
50.21120980908801,3.2804489135742188,4.530614464157551,fall
83.14750692865493,13.090228579400264,5.3825410283241695,normal
65.58275473761383,30.53466796875,6.528399632310851,fall
16.510031922004146,-184.5857248250869,12.206283666995375,normal
15.49373685567477,42.25182871752184,6.536813399369397,normal
19.389880609973755,-20.48545294317408,3.976576248599329,normal
68.41973712415837,-2.109375,13.828688491782223,fall
3.6541785160126623,-46.99115753173828,2.734065062144824,normal
1.4849276896825483,-37.37194061279297,1.0819518522538685,normal
57.585941748842224,15.281295776367188,13.828688491782223,fall
0.1778696964478114,-29.9945068359375,1.5847215498252418,normal
1.9558438963078264,-10.072059631347656,0.961871439134338,normal
77.72449977948654,-73.51368041573738,3.030439593760917,normal
81.33066557829673,-38.06739807128906,11.326634477622292,fall
64.65374996951851,46.39640808105469,58.37573960521315,normal
9.12838217846218,0.2606964111328125,47.9142977169124,normal
86.38873401002829,28.143140495508494,3.4463215000706526,normal
72.48813320412872,202.6318359375,6.4504585365000295,fall
77.26416570155288,-29.04747275283983,7.2544616007800755,normal
4.125893814239881,-18.64173889160156,2.7751272997736947,normal
4.69375266889648,-1.1328457406510783,1.8783861455516249,normal
2.325899822672199,11.797142028808594,2.058179686298101,normal
57.87237700881334,-34.18510437011719,4.659345377714004,fall
83.5671656544459,350.3887939453125,7.846472735702346,fall
84.85921180262139,132.75604248046875,12.858144427116272,fall
87.23810164001254,-85.506591796875,56.96384603609644,fall
71.980220164494,246.8360137939453,27.966568136131905,fall
83.33594982510454,-34.90608215332031,15.98611265857184,fall
74.65435085248915,143.16490173339844,5.753365323112689,fall
84.44037130870639,34.52064514160156,6.9114989286239705,fall
8.69820300597315,43.79533791643608,1.7382101347875327,normal
67.10732359447525,-80.56961059570312,47.96744785594403,fall
79.30079147424436,9.090922387299855,2.952922074282625,normal
61.43525691866943,-344.11804893124656,8.756000928119931,normal
12.515838120885714,-136.1114263218598,3.264463978209511,normal
46.47844348126253,140.26035529076512,5.929917637484586,normal
42.243561515226034,243.4247589111328,4.270883690912051,fall
50.00161339495083,-67.82478332519531,44.1038489339239,fall
13.536503219112593,215.5916976928711,1.7616968013234668,fall
3.496246850405587,13.584539397157776,1.526484368092123,normal
75.33182236093032,-124.76720662719238,2.7961831753621595,normal
43.53263710287634,-0.052429627565125,29.17037571717085,normal
83.93455049606128,165.13239681851573,8.056928037675164,normal
71.42309304070818,231.20864868164065,25.46107057549876,fall
86.33624650492989,34.506683349609375,9.655901071331485,fall
5.367264793495156,40.02456665039063,55.53682090937392,normal
29.461076734195107,-6.704874582059573,11.730076506517864,normal
2.6436314282129487,6.4968109130859375,1.3407601217160343,normal
4.3985408933807975,1.9979095458984373,1.6618944330540617,normal
16.439585976560245,49.14642333984375,3.477015420057373,normal
3.706269087401103,117.53311157226562,70.79779083865623,normal
71.49921633594842,-81.20338439941406,5.88082349103896,normal
2.647685280563648,45.657949514981226,2.669614776772235,normal
78.65600438817222,269.8764038085937,12.3398799356058,fall
88.85441466085314,6.4375151722981965,1.4865291344337948,normal
40.89429412779973,-28.73850582569925,4.907767353556437,normal
82.0325660112974,-2.9154443283681144,6.936840079945242,normal
51.78127273521032,95.943603515625,56.96384603609644,fall
43.96752836731169,81.2548828125,44.48289182219919,normal
81.49464595215633,-3.9846038818359375,81.15073438437585,fall
48.92726957512944,341.77356719970703,5.270157659270225,fall
3.595920843404829,-26.053733825683597,3.094463094794256,normal
11.23662966719778,99.77554321289062,1.635424822899635,normal
85.01562528952647,407.6726531982422,6.449834292746473,fall
52.17501924254791,245.965576171875,5.288457446530707,fall
70.936421462817,437.67333984375,30.792844995403527,fall
7.493105649059644,278.8774108886719,63.431671329709374,fall
62.94227677279238,54.908294677734375,4.943944404716596,fall
78.70136627907696,14.722240032735137,2.2851879189527864,normal
29.26539798318204,83.97274017333984,5.461932321951871,normal
1.1397727127066708,-25.006370544433597,2.058179686298101,normal
79.81333088067989,402.26600646972656,7.846472735702346,fall
89.50761842863332,-8.336396701533605,1.6866048118440204,normal
23.52146956569124,-95.01983642578124,30.22346408022705,normal
15.531370399068742,3.2312995967112723,2.199357019505868,normal
1.6323109022873252,27.74832350522598,0.9038900604835032,normal
54.99451442263059,104.73861694335938,27.601792611475915,fall
83.00992357517478,0.3676930729825028,0.4847210059526219,normal
30.953679020050497,332.5956344604492,4.0951989844454495,fall
68.1983428481929,71.83982849121094,7.443565969485604,fall
3.139401382339168,109.33971405029295,3.243593104944667,normal
55.65287288660271,160.33424377441406,27.601792611475915,fall
53.74348687089166,56.721038818359375,4.659345377714004,fall
9.428997736945272,245.63186645507807,15.80854175494424,fall
1.3349933419501965,-54.87773895263672,3.254069712282161,normal
64.99566205964516,-335.03082275390625,27.966568136131905,fall
61.09092710249713,-21.27410888671875,30.51987712410997,fall
25.78972239094501,10.286694374032676,2.4861280991613164,normal
50.105782058579095,184.3064117431641,8.861414624784686,fall
28.76566198050018,-22.89997100830078,3.681727883138095,normal
3.5196985333243447,15.214805603027344,3.2153672535875195,normal
65.0313506380328,29.260025024414062,25.46107057549876,fall
0.4158448156083695,-40.11051177978516,3.2358577682729006,normal
21.240081982873207,-10.42776213393002,3.292184395562128,normal
1.0784722239473927,-47.041969299316406,2.8363558978082346,normal
2.584214521181837,7.046356201171875,0.939619717520389,normal
72.5571531867845,167.6433563232422,6.283606398139348,fall
74.7668723487069,-39.55685930872208,1.319343990107157,normal
9.844938480627958,82.14546203613281,6.389343663143137,normal
60.08368538029523,97.88475036621094,68.60986319469703,normal
4.034639054478418,157.41336822509766,1.6915652227926348,normal
49.75942693035573,43.63806072421973,11.04914501837137,normal
1.1215017554034696,-15.114898681640623,4.3084791572029015,normal
86.90536043779663,223.5472869873047,8.656952983578705,fall
8.062730327647689,10.958902012067549,0.9646458147548662,normal
45.14366515504085,-15.254301183363973,14.19041823397415,normal
79.4640616100556,195.4642868041992,6.11428138585859,fall
41.24783512984494,-2.58636474609375,27.86856044839734,normal
77.47751440057868,21.335220336914062,6.11428138585859,fall
18.458130288049105,36.954169858785086,2.1316881730720336,normal
7.530044956623935,8.711074745229308,0.9646458147548662,normal
0.2767554013513263,-63.78610610961914,1.894364967720489,normal
6.190859109816778,4.240423097029551,7.392445299373989,normal
25.19165518444771,-50.71094512939453,8.362749014013891,normal
89.25075528793082,190.0064849853516,11.326634477622292,fall
0.9929188615935136,155.94554901123047,2.2038783290495374,normal
83.92652926470222,106.38084411621094,62.68506213754557,normal
69.79857636837285,289.720458984375,7.838003081940975,fall
0.877289302365334,0.1344680786132812,2.8617440895662245,normal
0.8919716687571131,-486.4984130859375,66.73143131665721,normal
30.53331833339656,-14.198032694459974,11.730076506517864,normal
84.17609295192425,-40.17951965332031,76.69737029858017,fall
61.2455447551384,-79.53117370605469,6.283606398139348,fall
2.730916574197767,224.0068817138672,2.2366324745379207,fall
21.15962153637344,-193.4925842285156,68.14964535970834,normal
19.33278504765845,-6.755875305452777,4.402141888633746,normal
83.6984877378069,176.0932159423828,56.96384603609644,fall
84.74508621095794,-30.72290026259041,2.7780537024421363,normal
82.49369034884329,-16.591644287109375,4.306660257453988,normal
65.07361601929642,110.72227478027344,8.29161096419827,fall
69.51263417741393,175.86204528808594,27.601792611475915,fall
0.3305478750828143,-41.19415283203125,3.2358577682729006,normal
19.73972833897388,44.528795966949936,4.357424479345468,normal
2.698295272078272,-9.16728973388672,1.2275232585508378,normal
83.89527671440288,-145.13763427734375,13.100915807619003,fall
0.7100512955972513,-4.405975341796875,1.1512305007257613,normal
51.89654890455891,323.1110000610352,5.270157659270225,fall
73.01873269396471,9.902114868164062,6.102669876006658,fall
78.12604576407371,16.741104125976562,7.846472735702346,fall
6.029733602517711,2.010955810546875,1.6266856069637463,normal
16.036031820154488,-256.9175720214844,7.457053488319314,normal
10.74181931815387,-383.4710732776284,9.978827157000277,normal
49.06845707642695,12.60242966397558,5.201151224271875,normal
64.25396031852145,26.443405151367188,4.672878618919157,fall
19.342773208109545,-4.498254060213238,0.5687841122439288,normal
28.187500262000277,57.2554428045037,4.45085276753386,normal
70.25131884254337,70.64998626708984,4.306660257453988,normal
88.11716394361164,254.68826293945312,32.752801875212,fall
42.86775603347381,51.49099614373467,13.636098061650614,normal
86.55630590575555,447.0240783691406,6.449834292746473,fall
39.2593818810072,138.87618866597631,8.932358889014228,normal
3.5932515604159376,15.779342651367188,1.2014701967724166,normal
0.5363538157516884,-0.4432296752929687,3.351800535745266,normal
45.8054507340338,33.055605333359345,6.28822695941281,normal
89.66204509225625,108.98345947265624,12.3398799356058,fall
79.07731964594356,438.9067840576172,12.3398799356058,fall
44.21268735322373,-1.8354034423828125,15.092027628598125,normal
41.71092321390507,335.679931640625,12.288351780307115,fall
84.84726456211892,284.970703125,32.752801875212,fall
72.14396587405761,-195.33370971679688,15.98611265857184,fall
11.232421968981312,44.29845370055112,3.6518041771883247,normal
76.00814235623977,348.4295654296875,19.39418980708193,fall
3.824829165610227,20.40252685546875,1.736895038708952,normal
81.29339565292022,20.076113267701345,1.7930160648026003,normal
4.472251840169634,-14.095687866210938,6.389343663143137,normal
83.3220825920731,-69.3017578125,10.980983693836734,fall
19.087831492943938,4.992973409220202,4.468496956270343,normal
2.3121262977619894,-24.843857704494937,4.738785570411906,normal
87.64298672402337,346.6429138183594,11.374029841886298,fall
66.80049277160207,-2.266166136436856,5.201151224271875,normal
89.8956367011209,396.4219665527344,6.106646935870316,fall
0.5030111639019069,0.58868408203125,1.473058980416876,normal
19.68462718830524,-142.39334106445312,3.0472270966128576,normal
63.90983420782859,-17.894424418229114,1.272150580807235,normal
30.54212199508254,89.34139251708984,5.592984754986055,normal
82.38497839563905,37.59983722782482,4.500269030088248,normal
88.43324719138599,-605.2745819091797,62.019929456871694,normal
23.77052105722145,211.2421417236328,3.5189278286073247,fall
77.74359312352395,-126.53597633502312,3.030439593760917,normal
78.71313989043871,11.45755603594164,1.9312266789652028,normal
27.71568453442884,-60.23906707763672,7.209537360385838,normal
83.49542223052225,320.0855255126953,6.105657713347583,fall
85.8401027008894,69.11041259765625,12.404824644320705,fall
74.91062996472762,2.994003295898437,4.5069210358819305,normal
21.678914026458084,7.370362240712142,2.537932976383214,normal
83.02684528199724,51.88888549804688,11.326634477622292,fall
4.935311628218575,-27.06306199952723,2.9093824691685217,normal
4.6769976720187865,46.22389590058462,1.880823528407345,normal
25.09528969995189,101.8490982055664,8.343778508919975,normal
58.14934667714333,289.8369598388672,12.3398799356058,fall
81.87614208583643,139.4732666015625,10.980983693836734,fall
10.189858373897524,-180.7971890928866,6.026290780231024,normal
10.555240316045168,-33.951873779296875,3.7361920131834943,normal
0.1316948187192853,-39.46815490722656,2.705836163325611,normal
85.26143518031675,217.22946160632412,8.056928037675164,normal
77.7788768625444,12.655444515450196,1.644166673619182,normal
2.165366833899346,0.0,0.0,normal
64.22718433391813,57.30995178222656,11.326634477622292,fall
3.126242390735977,-4.372444152832031,3.4729017264148494,normal
86.699670279322,15.172576904296877,4.753890298938515,fall
84.53419533133739,-8.576534181885437,4.500269030088248,normal
0.4375569774108124,-47.308387756347656,3.2358577682729006,normal
1.0200569150514744,8.480644226074219,2.5585524425392623,normal
2.065862569316802,84.04446403655677,1.1315685912416344,normal
42.82524963253655,169.96124267578125,4.133940015601056,normal
77.33120029943903,-37.69088745117188,3.172615287399111,fall
62.20274476850774,67.80339527479906,5.929917637484586,normal
63.88292451728083,330.7027784178629,7.365663028706933,normal
53.32099403679828,-25.302470456536017,5.929917637484586,normal
63.658519853102895,-107.8399658203125,13.828688491782223,fall
4.892851161648584,-8.051954462174164,2.5919904013866333,normal
1.4927855604444225,-35.7565537316987,1.0098085588235417,normal
29.28439051507813,64.64378356933594,14.853867853478224,normal
19.45188315004417,-5.162118527114938,1.696606051284114,normal
69.76751794968304,-164.23439025878906,53.13386748577328,fall
87.80935452165667,14.161126327228455,5.327486160143636,normal
68.22451763138434,-39.09542083740234,4.943944404716596,fall
48.51362310493728,22.17355857810548,5.431917471163231,normal
76.02409387826168,906.466827392578,20.226138913549377,fall
73.41029146314723,216.02394104003903,5.87118195251319,fall
52.560534617865024,-131.29531860351562,27.601792611475915,fall
63.72957558457874,506.3484191894531,6.9065276937256215,fall
64.07928125537227,176.70639038085938,27.601792611475915,fall
5.796779511833724,11.778030395507812,2.387766873133966,normal
0.5402496466405119,10.4022216796875,3.365382545841875,normal
18.64911839534576,223.40686798095703,8.343778508919975,normal
1.571149705412619,-36.3621711730957,2.048110465818001,normal
21.78464545686055,33.74680607932248,2.1316881730720336,normal
65.09314606843225,208.06827554282688,10.355487602449957,normal
3.7802568945017896,-108.74061584472656,3.4411941397896717,normal
12.448889665166156,-61.42295837402344,2.792156682366944,normal
0.8358360546433292,-27.98423767089844,1.736895038708952,normal
78.86364611764701,-33.96995544433594,28.084669937743094,normal
0.9606820873870364,-18.691635131835938,1.1512305007257613,normal
77.60716099004566,12.266006469726562,10.980983693836734,fall
78.04657532543897,51.96418762207031,6.33739040024912,fall
88.43079148971455,47.71769432548668,5.205734184205809,normal
70.39878271394373,379.6685028076172,6.283606398139348,fall
58.82951188679632,46.35795593261719,54.754919670128174,normal
32.761470011814986,41.64034285330621,29.17037571717085,normal
4.157625575074096,163.5028839111328,5.554764066021645,normal
3.4912592460699843,209.05723571777344,1.795688172631441,normal
63.620848465829845,88.28109741210938,5.025505746764079,fall
1.792960569448799,23.865623474121094,0.3724062644505475,normal
84.864573886002,-13.11859130859375,4.753890298938515,fall
51.77740211155991,-47.602980675141765,3.9809316845025577,normal
85.90465685772683,-88.76792907714844,11.326634477622292,fall
9.953136171487184,-29.867477416992188,3.072057780675173,normal
1.7718274604595463,-41.904144287109375,1.2485715922836942,normal
2.968284351499409,-1.6989898681640625,3.563721630017576,normal
87.76972027966728,369.7174072265625,6.449834292746473,fall
2.7049636812910807,-57.306060791015625,2.3882925767557026,normal
84.22170521261803,-18.82186889648437,6.909297164945116,fall
4.495988537891817,-53.948713062481424,2.672532598659064,normal
0.6224300206304613,3.2834243774414062,2.791605232602488,normal
5.813494764698919,69.31503295898438,4.347329407392365,normal
0.7310544377003894,209.5081329345703,62.65377358576289,fall
19.864977113147614,3.083303602410663,7.465262912718767,normal
1.342125181725618,0.0,0.0,normal
5.30372620046758,49.11655426025391,2.1078752859051706,normal
3.9835180260022303,19.860877990722656,1.6837933549370852,normal
5.385625688142594,12.992467681986136,2.9093824691685217,normal
39.28155241938991,185.7584381103516,47.1274478254786,normal
14.259956353660376,123.80172571731792,32.83876998007711,normal
67.50639880755553,425.1990509033203,6.4504585365000295,fall
86.96045005576865,174.02801513671875,6.105657713347583,fall
9.847099010188767,83.2595443725586,3.094463094794256,normal
45.932277377732746,-128.12118530273438,7.209537360385838,normal
21.8480930003394,2.3840715384358933,4.747505153255901,normal
53.91443251444152,105.9356689453125,25.13454012025801,normal
1.7061221319951243,10.808258056640623,1.221170149725753,normal
